Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1737245842,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1737245843,2,,Aggregated,0.000000,0.000000,35,35,35,35,35,35,35,35,35,35,35,2,0,11.203099973499775,23.00609997473657,11.203099973499775,34.80909997597337,26.0
1737245844,4,,Aggregated,0.000000,0.000000,11,11,26,26,35,35,35,35,35,35,35,6,0,11,17.369266677026946,10.482499958015978,34.80909997597337,26.0
1737245845,6,,Aggregated,2.000000,0.000000,12,13,19,26,35,35,35,35,35,35,35,9,0,12,16.491800003374617,10.482499958015978,34.80909997597337,26.0
1737245846,10,,Aggregated,2.000000,0.000000,12,14,19,21,26,35,35,35,35,35,35,15,0,12,15.565993349688748,8.984000072814524,34.80909997597337,26.0
1737245847,10,,Aggregated,2.666667,0.000000,12,14,19,19,21,26,35,35,35,35,35,22,0,12,14.82237727825784,8.712099981494248,34.80909997597337,26.0
1737245848,10,,Aggregated,3.750000,0.000000,12,13,18,19,21,26,35,35,35,35,35,27,0,12,14.138522225915006,8.712099981494248,34.80909997597337,26.0
1737245849,10,,Aggregated,3.600000,0.000000,12,13,18,18,20,26,35,35,35,35,35,32,0,12,13.972109383757925,8.712099981494248,34.80909997597337,26.0
1737245850,10,,Aggregated,4.000000,0.000000,12,13,13,18,20,26,35,35,35,35,35,37,0,12,13.563743251300341,8.712099981494248,34.80909997597337,26.0
1737245851,10,,Aggregated,4.142857,0.000000,12,13,13,14,19,21,35,35,35,35,35,41,0,12,13.403419521637261,8.712099981494248,34.80909997597337,26.0
1737245852,10,,Aggregated,4.375000,0.000000,12,13,13,14,19,21,35,35,35,35,35,47,0,12,13.133255328903807,8.712099981494248,34.80909997597337,26.0
1737245853,10,,Aggregated,4.333333,0.000000,12,13,13,14,19,26,28,35,35,35,35,51,0,12,13.361419617271453,8.712099981494248,34.80909997597337,26.0
1737245854,10,,Aggregated,4.300000,0.000000,12,13,14,14,20,26,28,35,35,35,35,58,0,12,13.360175870134142,8.712099981494248,34.80909997597337,26.0
1737245855,10,,Aggregated,4.700000,0.000000,12,13,14,15,21,26,28,35,35,35,35,61,0,12,13.71235574679602,8.712099981494248,34.80909997597337,26.0
1737245856,10,,Aggregated,4.900000,0.000000,12,13,14,18,21,26,28,35,35,35,35,66,0,12,13.824325767486837,8.712099981494248,34.80909997597337,26.0
1737245857,10,,Aggregated,5.000000,0.000000,12,13,14,18,21,26,28,35,35,35,35,72,0,12,13.848598622846314,8.712099981494248,34.80909997597337,26.0
1737245858,10,,Aggregated,4.800000,0.000000,12,13,14,18,21,26,28,35,35,35,35,77,0,12,13.928770140575415,8.712099981494248,34.80909997597337,26.0
1737245859,10,,Aggregated,5.100000,0.000000,13,14,15,18,21,23,28,35,35,35,35,84,0,13,13.986290485176834,8.712099981494248,34.80909997597337,26.0
1737245860,10,,Aggregated,4.900000,0.000000,13,14,15,15,21,23,28,35,35,35,35,88,0,13,13.940613645404069,8.712099981494248,34.80909997597337,26.0
1737245861,10,,Aggregated,4.900000,0.000000,13,14,15,15,21,23,28,35,35,35,35,88,0,13,13.940613645404069,8.712099981494248,34.80909997597337,26.0
1737245862,10,,Aggregated,5.000000,0.000000,13,14,15,15,21,23,28,35,35,35,35,98,0,13,13.98368470123684,8.712099981494248,34.80909997597337,26.0
1737245863,10,,Aggregated,4.900000,0.000000,13,14,15,18,21,25,28,35,41,41,41,102,0,13,14.38391079108103,8.712099981494248,40.68229999393225,26.0
1737245864,10,,Aggregated,5.300000,0.000000,13,14,15,18,21,25,28,35,41,41,41,110,0,13,14.380690005650235,8.712099981494248,40.68229999393225,26.0
1737245865,10,,Aggregated,5.300000,0.000000,13,14,15,16,21,25,28,35,41,41,41,112,0,13,14.373046433320269,8.712099981494248,40.68229999393225,26.0
1737245866,10,,Aggregated,5.000000,0.000000,13,14,15,18,21,26,28,35,41,41,41,116,0,13,14.45920172886088,5.347599973902106,40.68229999393225,26.03448275862069
1737245867,10,,Aggregated,5.400000,0.000000,13,14,15,18,22,26,35,41,42,42,42,123,0,13,14.705454474466482,5.347599973902106,42.35589993186295,26.03252032520325
1737245868,10,,Aggregated,5.100000,0.000000,13,14,15,18,22,26,35,41,42,42,42,127,0,13,14.633818115217714,5.347599973902106,42.35589993186295,26.031496062992126
1737245869,10,,Aggregated,5.100000,0.000000,13,14,15,18,22,27,35,41,42,42,42,131,0,13,14.720997715347538,5.347599973902106,42.35589993186295,26.061068702290076
1737245870,10,,Aggregated,5.200000,0.000000,13,14,15,18,23,27,35,41,42,42,42,136,0,13,14.856735300033025,5.347599973902106,42.35589993186295,26.058823529411764
1737245871,10,,Aggregated,5.200000,0.000000,13,14,15,19,23,26,35,41,42,42,42,143,0,13,14.967113292053133,5.347599973902106,42.35589993186295,26.055944055944057
1737245872,10,,Aggregated,4.800000,0.000000,13,14,16,19,23,26,35,41,42,42,42,147,0,13,15.00718572040779,5.347599973902106,42.35589993186295,26.05442176870748
1737245873,10,,Aggregated,5.100000,0.000000,13,14,15,19,23,26,29,41,42,42,42,152,0,13,14.945315796802262,5.347599973902106,42.35589993186295,26.05263157894737
1737245874,10,,Aggregated,4.900000,0.000000,13,14,15,19,23,26,29,41,42,42,42,157,0,13,14.973545230474253,5.347599973902106,42.35589993186295,26.05095541401274
1737245875,10,,Aggregated,5.100000,0.000000,13,15,16,19,22,26,29,41,42,42,42,162,0,13,15.005702476942751,5.347599973902106,42.35589993186295,26.049382716049383
1737245876,10,,Aggregated,4.800000,0.000000,13,15,16,19,23,26,29,41,42,42,42,167,0,13,15.097964079604445,5.347599973902106,42.35589993186295,26.047904191616766
1737245877,10,,Aggregated,4.700000,0.000000,13,15,16,19,23,26,29,41,42,42,42,174,0,13,15.099358628503978,5.347599973902106,42.35589993186295,26.04597701149425
1737245878,10,,Aggregated,4.700000,0.000000,13,15,16,19,23,26,29,41,42,42,42,175,0,13,15.086698864719697,5.347599973902106,42.35589993186295,26.045714285714286
1737245879,10,,Aggregated,4.800000,0.000000,13,15,16,19,23,26,29,41,42,42,42,183,0,13,15.047102193907921,5.347599973902106,42.35589993186295,26.065573770491802
1737245880,10,,Aggregated,5.000000,0.000000,13,15,16,19,23,26,29,41,42,42,42,187,0,13,15.114957227665473,5.347599973902106,42.35589993186295,26.06417112299465
1737245881,10,,Aggregated,4.700000,0.000000,13,15,16,19,22,26,29,41,42,42,42,192,0,13,15.118243237642067,5.347599973902106,42.35589993186295,26.0625
1737245882,10,,Aggregated,5.000000,0.000000,13,15,16,19,22,26,29,41,42,42,42,198,0,13,15.074215664156721,5.347599973902106,42.35589993186295,26.060606060606062
1737245883,10,,Aggregated,5.000000,0.000000,13,15,16,19,22,26,28,35,42,42,42,203,0,13,15.06308473708576,5.347599973902106,42.35589993186295,26.059113300492612
1737245884,10,,Aggregated,4.800000,0.000000,13,15,16,19,22,26,28,35,42,42,42,208,0,13,15.020659143024554,5.347599973902106,42.35589993186295,26.057692307692307
1737245885,10,,Aggregated,4.900000,0.000000,13,14,16,19,22,26,28,35,42,42,42,215,0,13,15.052811636286247,5.347599973902106,42.35589993186295,26.05581395348837
1737245886,10,,Aggregated,5.100000,0.000000,13,15,16,19,22,26,28,35,42,42,42,220,0,13,15.04494591817175,5.347599973902106,42.35589993186295,26.054545454545455
1737245887,10,,Aggregated,5.000000,0.000000,13,15,16,19,22,26,28,35,42,42,42,224,0,13,15.024600455425182,5.347599973902106,42.35589993186295,26.053571428571427
1737245888,10,,Aggregated,5.300000,0.000000,13,15,16,19,22,26,28,35,42,42,42,230,0,13,15.08318566079454,5.347599973902106,42.35589993186295,26.05217391304348
1737245889,10,,Aggregated,5.300000,0.000000,13,15,16,19,22,26,28,35,42,42,42,234,0,13,15.120379068056902,5.347599973902106,42.35589993186295,26.05128205128205
1737245890,10,,Aggregated,4.900000,0.000000,13,15,16,19,22,26,28,35,42,42,42,237,0,13,15.128755704735559,5.347599973902106,42.35589993186295,26.050632911392405
1737245891,10,,Aggregated,5.300000,0.000000,13,15,16,19,22,26,28,35,42,42,42,245,0,13,15.108322048540778,5.347599973902106,42.35589993186295,26.06530612244898
1737245892,10,,Aggregated,5.200000,0.000000,13,15,16,19,22,26,28,35,42,42,42,248,0,13,15.098384282018449,5.347599973902106,42.35589993186295,26.06451612903226
1737245893,10,,Aggregated,5.100000,0.000000,13,15,16,18,22,26,28,35,42,42,42,252,0,13,15.087573420873563,5.347599973902106,42.35589993186295,26.063492063492063
1737245894,10,,Aggregated,5.200000,0.000000,13,15,16,19,22,26,28,37,42,42,42,257,0,13,15.17282802374229,5.347599973902106,42.35589993186295,26.06225680933852
1737245895,10,,Aggregated,5.000000,0.000000,13,15,16,19,22,26,28,37,42,42,42,265,0,13,15.205478498641893,5.347599973902106,42.35589993186295,26.060377358490566
1737245896,10,,Aggregated,4.800000,0.000000,13,15,16,19,22,26,28,37,42,42,42,268,0,13,15.190754858985432,5.347599973902106,42.35589993186295,26.059701492537314
1737245897,10,,Aggregated,5.000000,0.000000,13,15,16,19,22,26,28,37,42,42,42,272,0,13,15.192866919866955,5.347599973902106,42.35589993186295,26.058823529411764
1737245898,10,,Aggregated,4.900000,0.000000,13,15,16,18,22,26,28,37,42,42,42,279,0,13,15.125949828264615,5.347599973902106,42.35589993186295,26.057347670250895
1737245899,10,,Aggregated,4.900000,0.000000,13,15,16,18,22,26,28,37,42,42,42,282,0,13,15.133906389893765,5.347599973902106,42.35589993186295,26.05673758865248
1737245900,10,,Aggregated,4.900000,0.000000,13,15,16,18,22,26,28,37,42,42,42,287,0,13,15.094384675981795,5.347599973902106,42.35589993186295,26.05574912891986
1737245901,10,,Aggregated,4.900000,0.000000,13,15,16,18,22,26,28,37,42,42,42,292,0,13,15.088064733203757,5.347599973902106,42.35589993186295,26.054794520547944
1737245902,10,,Aggregated,5.000000,0.000000,13,15,16,18,22,26,28,37,42,42,42,295,0,13,15.111536956076526,5.347599973902106,42.35589993186295,26.054237288135592
1737245903,10,,Aggregated,4.800000,0.000000,13,15,16,19,22,26,28,35,42,42,42,302,0,13,15.145666232341839,5.3267000475898385,42.35589993186295,26.079470198675498
1737245904,10,,Aggregated,4.700000,0.000000,13,15,16,19,22,26,28,35,42,42,42,305,0,13,15.125537712554463,5.3267000475898385,42.35589993186295,26.091803278688523
1737245905,10,,Aggregated,4.700000,0.000000,13,15,16,19,22,26,28,35,42,42,42,311,0,13,15.163818336469257,5.3267000475898385,42.35589993186295,26.10289389067524
1737245906,10,,Aggregated,5.200000,0.000000,13,15,16,19,23,26,28,35,42,42,42,317,0,13,15.144876033296862,4.954900010488927,42.35589993186295,26.113564668769715
1737245907,10,,Aggregated,4.600000,0.000000,14,15,17,19,23,26,28,35,42,42,42,320,0,13,15.153287195062148,4.954900010488927,42.35589993186295,26.1125
1737245908,10,,Aggregated,4.700000,0.000000,14,15,17,19,23,26,28,35,42,42,42,326,0,14,15.18605092748931,4.954900010488927,42.35589993186295,26.11042944785276
1737245909,10,,Aggregated,4.700000,0.000000,14,15,17,19,23,26,28,35,42,42,42,330,0,14,15.21715667402146,4.954900010488927,42.35589993186295,26.12121212121212
1737245910,10,,Aggregated,4.700000,0.000000,14,15,17,19,23,26,28,35,42,42,42,336,0,14,15.202615483542017,4.954900010488927,42.35589993186295,26.11904761904762
1737245911,10,,Aggregated,4.800000,0.000000,14,15,17,19,23,26,28,35,42,42,42,342,0,14,15.203817843524902,4.954900010488927,42.35589993186295,26.116959064327485
1737245912,10,,Aggregated,4.500000,0.000000,14,15,17,19,23,26,28,35,42,42,42,346,0,14,15.194629197886396,4.954900010488927,42.35589993186295,26.115606936416185
1737245914,10,,Aggregated,4.800000,0.000000,14,15,16,19,22,26,28,35,42,42,42,354,0,13,15.137033905349883,4.954900010488927,42.35589993186295,26.112994350282484
1737245915,10,,Aggregated,5.000000,0.000000,14,15,17,19,23,26,28,35,42,42,42,358,0,13,15.155469001057511,4.954900010488927,42.35589993186295,26.11173184357542
1737245916,10,,Aggregated,5.100000,0.000000,14,15,17,19,22,26,28,35,42,42,42,364,0,14,15.14863462192467,4.954900010488927,42.35589993186295,26.10989010989011
1737245917,10,,Aggregated,5.000000,0.000000,13,15,16,18,22,26,28,35,42,42,42,369,0,13,15.115641740839777,4.954900010488927,42.35589993186295,26.10840108401084
1737245918,10,,Aggregated,5.300000,0.000000,13,15,16,18,22,26,28,35,42,42,42,376,0,13,15.054532984999861,4.954900010488927,42.35589993186295,26.117021276595743
1737245919,10,,Aggregated,5.200000,0.000000,13,15,16,18,22,26,28,35,42,42,42,378,0,13,15.042102386899016,4.954900010488927,42.35589993186295,26.116402116402117
1737245920,10,,Aggregated,5.600000,0.000000,13,15,16,18,22,26,28,35,42,42,42,382,0,13,15.016619377545233,4.954900010488927,42.35589993186295,26.115183246073297
1737245921,10,,Aggregated,5.100000,0.000000,13,15,16,18,22,26,28,35,42,42,42,389,0,13,15.046885866458721,4.954900010488927,42.35589993186295,26.11311053984576
1737245922,10,,Aggregated,5.100000,0.000000,13,15,16,18,22,26,28,37,42,42,42,393,0,13,15.1035928803688,4.954900010488927,42.35589993186295,26.111959287531807
1737245923,10,,Aggregated,5.200000,0.000000,14,15,16,18,23,26,28,37,42,42,42,398,0,13,15.117127140609538,4.954900010488927,42.35589993186295,26.110552763819097
1737245924,10,,Aggregated,5.100000,0.000000,13,15,16,18,22,26,28,35,42,42,42,404,0,13,15.091536638654288,4.954900010488927,42.35589993186295,26.10891089108911
1737245925,10,,Aggregated,5.100000,0.000000,13,15,16,18,22,26,28,35,42,42,42,407,0,13,15.076759710383923,4.954900010488927,42.35589993186295,26.10810810810811
1737245926,10,,Aggregated,4.900000,0.000000,13,15,16,18,22,26,28,35,42,42,42,413,0,13,15.030482814074483,4.954900010488927,42.35589993186295,26.106537530266344
1737245927,10,,Aggregated,4.900000,0.000000,13,15,16,18,22,26,28,35,42,42,42,415,0,13,15.023191090033626,4.954900010488927,42.35589993186295,26.106024096385543
1737245928,10,,Aggregated,4.800000,0.000000,13,15,16,18,23,26,28,37,42,42,42,420,0,13,15.145104529801756,4.954900010488927,42.35589993186295,26.104761904761904
1737245929,10,,Aggregated,4.600000,0.000000,13,15,16,18,23,26,28,37,42,42,42,426,0,13,15.145093902175976,4.954900010488927,42.35589993186295,26.103286384976524
1737245930,10,,Aggregated,4.300000,0.000000,13,15,16,18,23,26,28,37,42,42,42,432,0,13,15.14853009818277,4.954900010488927,42.35589993186295,26.10185185185185
1737245931,10,,Aggregated,4.700000,0.000000,13,15,16,18,23,26,28,37,42,42,42,437,0,13,15.136313278098044,4.954900010488927,42.35589993186295,26.100686498855836
1737245932,10,,Aggregated,5.000000,0.000000,13,15,16,18,23,26,28,37,42,42,42,441,0,13,15.09872835014404,4.592099925503135,42.35589993186295,26.108843537414966
1737245933,10,,Aggregated,5.000000,0.000000,13,15,16,18,23,26,28,37,42,42,42,445,0,13,15.076418207916483,4.592099925503135,42.35589993186295,26.107865168539327
1737245934,10,,Aggregated,4.800000,0.000000,13,15,16,18,22,26,28,37,42,42,42,451,0,13,15.079718408899634,4.592099925503135,42.35589993186295,26.106430155210642
1737245935,10,,Aggregated,4.700000,0.000000,13,15,16,18,23,26,28,37,42,42,42,455,0,13,15.14994659880688,4.592099925503135,42.35589993186295,26.105494505494505
1737245936,10,,Aggregated,4.800000,0.000000,13,15,16,18,22,26,28,37,42,42,42,463,0,13,15.123267607767433,4.592099925503135,42.35589993186295,26.103671706263498
1737245937,10,,Aggregated,4.800000,0.000000,13,15,16,18,23,26,29,37,42,42,42,467,0,13,15.174008142083437,4.592099925503135,42.35589993186295,26.102783725910065
1737245938,10,,Aggregated,5.000000,0.000000,14,15,16,18,23,26,29,37,42,42,42,472,0,13,15.166960598188611,4.592099925503135,42.35589993186295,26.10169491525424
1737245939,10,,Aggregated,5.000000,0.000000,13,15,16,18,23,26,29,37,42,42,42,476,0,13,15.149788240101893,4.592099925503135,42.35589993186295,26.100840336134453
1737245940,10,,Aggregated,5.200000,0.000000,13,15,16,18,22,26,29,37,42,42,42,482,0,13,15.13142759875004,4.592099925503135,42.35589993186295,26.099585062240664
1737245941,10,,Aggregated,5.100000,0.000000,13,15,16,18,22,26,29,37,42,42,42,487,0,13,15.085099799724896,4.592099925503135,42.35589993186295,26.10677618069815
1737245942,10,,Aggregated,4.800000,0.000000,13,15,16,18,22,26,29,37,42,42,42,492,0,13,15.109061387015462,4.592099925503135,42.35589993186295,26.10569105691057
1737245943,10,,Aggregated,4.900000,0.000000,13,15,16,18,22,26,29,37,42,42,42,495,0,13,15.107297176504602,4.592099925503135,42.35589993186295,26.105050505050507
1737245944,10,,Aggregated,4.900000,0.000000,13,15,16,18,22,26,28,37,42,42,42,502,0,13,15.126977295594372,4.592099925503135,42.35589993186295,26.10358565737052
1737245945,10,,Aggregated,4.900000,0.000000,13,15,16,18,22,26,28,37,42,42,42,508,0,13,15.119677957460857,4.592099925503135,42.35589993186295,26.10236220472441
1737245946,10,,Aggregated,4.900000,0.000000,13,15,16,18,22,26,28,37,42,42,42,514,0,13,15.074984051136786,4.592099925503135,42.35589993186295,26.108949416342412
1737245947,10,,Aggregated,5.100000,0.000000,13,15,16,18,22,26,28,37,42,42,42,519,0,13,15.031317345168162,4.592099925503135,42.35589993186295,26.115606936416185
1737245948,10,,Aggregated,5.200000,0.000000,13,15,16,18,22,26,28,37,42,42,42,525,0,13,15.005833147138002,4.592099925503135,42.35589993186295,26.114285714285714
1737245949,10,,Aggregated,5.400000,0.000000,13,15,16,18,22,26,28,37,42,42,42,531,0,13,15.012739552228787,4.592099925503135,42.35589993186295,26.112994350282484
1737245950,10,,Aggregated,5.200000,0.000000,13,15,16,18,22,26,28,37,42,42,42,536,0,13,15.003196272430872,4.592099925503135,42.35589993186295,26.111940298507463
1737245951,10,,Aggregated,5.200000,0.000000,13,15,16,18,22,26,30,37,55,55,55,539,0,13,15.128914474817217,4.592099925503135,55.39580003824085,26.1113172541744
1737245952,10,,Aggregated,5.500000,0.000000,13,15,16,18,22,26,30,37,55,55,55,545,0,13,15.092857067746648,4.592099925503135,55.39580003824085,26.124770642201835
1737245953,10,,Aggregated,5.400000,0.000000,13,15,16,18,22,26,30,37,55,55,55,550,0,13,15.077980549117042,4.592099925503135,55.39580003824085,26.130909090909093
1737245954,10,,Aggregated,5.300000,0.000000,14,15,16,18,22,26,30,37,55,55,55,556,0,13,15.15604496771041,4.592099925503135,55.39580003824085,26.136690647482013
1737245955,10,,Aggregated,5.500000,0.000000,14,15,16,18,22,26,30,37,55,55,55,559,0,14,15.170480862296518,4.592099925503135,55.39580003824085,26.135957066189626
1737245956,10,,Aggregated,5.000000,0.000000,14,15,16,18,22,26,30,37,55,55,55,567,0,14,15.182668786673318,4.592099925503135,55.39580003824085,26.13403880070547
1737245957,10,,Aggregated,5.200000,0.000000,14,15,16,18,22,26,30,37,55,55,55,572,0,14,15.159999653965665,4.592099925503135,55.39580003824085,26.13986013986014
1737245958,10,,Aggregated,4.900000,0.000000,14,15,16,18,22,26,30,37,55,55,55,575,0,14,15.159053742764113,4.592099925503135,55.39580003824085,26.139130434782608
1737245959,10,,Aggregated,5.100000,0.000000,14,15,16,18,22,26,36,39,55,55,55,580,0,14,15.238622072602398,4.592099925503135,55.39580003824085,26.137931034482758
1737245960,10,,Aggregated,5.000000,0.000000,14,15,16,18,22,26,36,39,55,55,55,586,0,14,15.2385233823566,4.592099925503135,55.39580003824085,26.14334470989761
1737245961,10,,Aggregated,4.900000,0.000000,14,15,16,18,22,26,36,39,55,55,55,590,0,14,15.224652884772711,4.592099925503135,55.39580003824085,26.14915254237288
1737245962,10,,Aggregated,5.000000,0.000000,14,15,16,18,22,26,36,39,55,55,55,597,0,14,15.229811896203426,4.592099925503135,55.39580003824085,26.154103852596315
1737245963,10,,Aggregated,5.000000,0.000000,14,15,16,18,22,26,36,41,55,55,55,602,0,14,15.384925584474336,4.592099925503135,55.39580003824085,26.15282392026578
1737245964,10,,Aggregated,5.100000,0.000000,14,15,16,18,22,26,36,41,55,55,55,606,0,14,15.371240266843119,4.592099925503135,55.39580003824085,26.151815181518153
1737245965,10,,Aggregated,4.900000,0.000000,14,15,16,18,22,26,36,41,55,55,55,611,0,14,15.361429135537662,4.592099925503135,55.39580003824085,26.150572831423894
1737245966,10,,Aggregated,5.300000,0.000000,14,15,16,18,22,26,36,41,55,55,55,616,0,14,15.338949515754901,4.592099925503135,55.39580003824085,26.149350649350648
1737245967,10,,Aggregated,5.100000,0.000000,14,15,16,18,22,26,36,41,55,55,55,620,0,14,15.345937906080977,4.592099925503135,55.39580003824085,26.148387096774194
1737245968,10,,Aggregated,5.100000,0.000000,14,15,16,18,22,26,36,41,55,55,55,625,0,14,15.36338608302176,4.592099925503135,55.39580003824085,26.1472
1737245969,10,,Aggregated,4.900000,0.000000,14,15,16,18,22,26,36,41,55,55,55,630,0,14,15.353094606054208,4.592099925503135,55.39580003824085,26.146031746031746
1737245970,10,,Aggregated,5.000000,0.000000,14,15,16,18,22,26,36,41,55,55,55,634,0,14,15.333227132379491,4.592099925503135,55.39580003824085,26.15141955835962
1737245971,10,,Aggregated,5.000000,0.000000,14,15,16,18,22,26,36,41,55,55,55,639,0,14,15.330625355100851,4.592099925503135,55.39580003824085,26.156494522691705
1737245972,10,,Aggregated,4.700000,0.000000,14,15,16,18,22,26,36,41,55,55,55,646,0,14,15.296742108314595,4.592099925503135,55.39580003824085,26.1609907120743
1737245973,10,,Aggregated,4.900000,0.000000,14,15,16,18,22,26,36,41,55,55,55,652,0,14,15.325251383388393,4.592099925503135,55.39580003824085,26.165644171779142
1737245974,10,,Aggregated,4.900000,0.000000,14,15,16,18,22,26,36,41,55,55,55,655,0,14,15.337754506795518,4.592099925503135,55.39580003824085,26.170992366412214
1737245975,10,,Aggregated,5.000000,0.000000,14,15,16,18,22,26,36,41,55,55,55,663,0,14,15.361687182350474,4.592099925503135,55.39580003824085,26.17496229260935
1737245976,10,,Aggregated,4.800000,0.000000,14,15,16,18,22,26,36,41,55,55,55,666,0,14,15.358745498553354,4.592099925503135,55.39580003824085,26.174174174174173
1737245977,10,,Aggregated,4.800000,0.000000,14,15,16,18,22,26,36,41,55,55,55,673,0,14,15.323904757927632,4.592099925503135,55.39580003824085,26.178306092124814
1737245978,10,,Aggregated,5.000000,0.000000,14,15,16,18,22,26,36,41,55,55,55,675,0,14,15.314858225519183,4.592099925503135,55.39580003824085,26.177777777777777
1737245979,10,,Aggregated,5.000000,0.000000,14,15,16,18,22,26,36,41,55,55,55,678,0,14,15.342574044622502,4.592099925503135,55.39580003824085,26.17699115044248
1737245980,10,,Aggregated,5.100000,0.000000,14,15,16,18,22,26,36,41,55,55,55,685,0,14,15.325307156924621,4.592099925503135,55.39580003824085,26.175182481751825
1737245981,10,,Aggregated,5.100000,0.000000,14,15,16,18,22,26,36,41,55,55,55,693,0,14,15.37940404387957,4.592099925503135,55.39580003824085,26.173160173160174
1737245982,10,,Aggregated,5.300000,0.000000,14,15,16,18,22,26,36,41,55,55,55,695,0,14,15.381976406311066,4.592099925503135,55.39580003824085,26.172661870503596
1737245983,10,,Aggregated,4.900000,0.000000,14,15,16,18,22,26,36,41,55,55,55,700,0,14,15.385774717765994,4.592099925503135,55.39580003824085,26.17142857142857
1737245984,10,,Aggregated,4.900000,0.000000,14,15,16,18,22,26,36,39,55,55,55,704,0,14,15.383127986173019,4.592099925503135,55.39580003824085,26.170454545454547
1737245985,10,,Aggregated,5.000000,0.000000,14,15,16,18,22,26,36,39,55,55,55,710,0,14,15.410210848228456,4.592099925503135,55.39580003824085,26.169014084507044
1737245986,10,,Aggregated,5.100000,0.000000,14,15,16,18,22,27,36,39,55,55,55,715,0,14,15.438635247902802,4.592099925503135,55.39580003824085,26.173426573426575
1737245987,10,,Aggregated,5.000000,0.000000,14,15,16,18,22,26,36,39,55,55,55,721,0,14,15.419745772893588,4.592099925503135,55.39580003824085,26.17753120665742
1737245988,10,,Aggregated,4.900000,0.000000,14,15,17,18,22,27,36,39,55,55,55,727,0,14,15.460691337270005,4.592099925503135,55.39580003824085,26.18156808803301
1737245989,10,,Aggregated,5.000000,0.000000,14,15,17,18,22,27,36,39,55,55,55,730,0,14,15.474331372876792,4.592099925503135,55.39580003824085,26.18082191780822
1737245990,10,,Aggregated,5.000000,0.000000,14,15,17,18,22,27,36,39,55,55,55,738,0,14,15.507376425632032,4.592099925503135,55.39580003824085,26.178861788617887
